YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,MOIST,TW,DAYS
1994,HVD,KS,HARVEY,MARTIN VAR,,1446,80,Dryland,83,11,59,60
1994,HVD,KS,HARVEY,,35,1832,87,Dryland,90,11,57,65
1994,HVD,KS,HARVEY,,36,1576,91,Dryland,95,13,59,65
1994,HVD,KS,HARVEY,PFISTER,PAG 515,1579,115,Dryland,120,12,58,59
1994,HVD,KS,HARVEY,,57,1394,103,Dryland,108,12,57,65
1994,HVD,KS,HARVEY,,58,1286,79,Dryland,83,12,57,64
1994,HVD,KS,HARVEY,,136,1815,98,Dryland,102,11,58,60
1994,HVD,KS,HARVEY,,64,1809,72,Dryland,76,12,58,63
1994,HVD,KS,HARVEY,PAYMASTER,Kiowa,1033,76,Dryland,80,11,56,58
1994,THI,KS,THOMAS,,44,1834,147,Irrigated,89,13,60,66
1994,HVD,KS,HARVEY,,12,1775,84,Dryland,88,11,57,62
1994,HVD,KS,HARVEY,,15,1695,60,Dryland,62,11,57,63
1994,GRI,KS,GREELEY,,146,1255,144,Irrigated,99,14,59,66
1994,GRI,KS,GREELEY,,32,1379,127,Irrigated,87,14,60,70
1994,GRI,KS,GREELEY,,46,1704,147,Irrigated,101,16,60,77
1994,GRI,KS,GREELEY,,84,1782,128,Irrigated,88,14,60,69
1994,GRI,KS,GREELEY,ROYAL,RP-110,1748,129,Irrigated,89,14,60,68
1994,GRI,KS,GREELEY,,141,1690,130,Irrigated,89,14,60,73
1994,GRI,KS,GREELEY,PAYMASTER,Comanche,1820,141,Irrigated,97,14,60,73
1994,GRI,KS,GREELEY,PAYMASTER,Kiowa,1033,105,Irrigated,72,14,57,65
1994,GRI,KS,GREELEY,,149,1860,147,Irrigated,101,16,58,80
1994,GRI,KS,GREELEY,MARTIN VAR,,1446,152,Irrigated,104,14,60,73
1994,THI,KS,THOMAS,,38,1378,216,Irrigated,130,15,59,82
1994,GRI,KS,GREELEY,PUBLIC,RS 610,1777,137,Irrigated,94,15,59,80
1994,GRI,KS,GREELEY,,15,1695,157,Irrigated,108,15,58,82
1994,GRI,KS,GREELEY,,35,1832,142,Irrigated,98,14,59,74
1994,THI,KS,THOMAS,,37,1011,175,Irrigated,106,15,58,76
1994,THI,KS,THOMAS,,35,1832,178,Irrigated,108,14,59,75
1994,FND,KS,FINNEY,,87,1731,94,Dryland,117,14,58,67
1994,FND,KS,FINNEY,,102,1468,93,Dryland,115,15,59,73
1994,FND,KS,FINNEY,,110,1743,86,Dryland,107,15,59,71
1994,FND,KS,FINNEY,ROYAL,RP-220,1806,87,Dryland,108,14,58,64
1994,FND,KS,FINNEY,FRONTIER,23X Exp,1813,76,Dryland,95,14,57,65
1994,FND,KS,FINNEY,,150,1861,100,Dryland,125,16,58,75
1994,GRI,KS,GREELEY,,34,1778,146,Irrigated,100,15,59,73
1994,HVD,KS,HARVEY,,13,1823,112,Dryland,116,12,58,61
1994,GRI,KS,GREELEY,NORTHRUP KING,222,1859,128,Irrigated,88,13,57,63
1994,GRI,KS,GREELEY,,44,1834,126,Irrigated,86,15,60,68
1994,HVD,KS,HARVEY,,19,1636,121,Dryland,126,11,57,61
1994,HVD,KS,HARVEY,,20,1496,87,Dryland,91,11,58,59
1994,HVD,KS,HARVEY,,40,1833,93,Dryland,97,12,59,63
1994,HVD,KS,HARVEY,,46,1704,121,Dryland,126,13,59,62
1994,HVD,KS,HARVEY,,60,1840,99,Dryland,103,12,58,63
1994,HVD,KS,HARVEY,,61,1841,83,Dryland,86,11,57,61
1994,HVD,KS,HARVEY,KANSAS,KS 701,1842,68,Dryland,71,10,58,57
1994,HVD,KS,HARVEY,,91,1846,118,Dryland,124,12,60,61
1994,HVD,KS,HARVEY,LINDSEY/FUNK,744,1664,94,Dryland,98,11,54,60
1994,HVD,KS,HARVEY,,100,1662,113,Dryland,118,11,59,59
1994,GRI,KS,GREELEY,ASGROW,Double T,1817,147,Irrigated,101,14,59,72
1994,STD,KS,STAFFORD,FRONTIER,410-E,1796,90,Dryland,105,15,55,63
1994,STD,KS,STAFFORD,,134,1857,96,Dryland,113,16,56,64
1994,STD,KS,STAFFORD,,150,1861,78,Dryland,91,17,54,67
1994,THI,KS,THOMAS,PFISTER,PAG 515,1579,152,Irrigated,92,13,60,71
1994,THI,KS,THOMAS,DEKALB,C-44b,1523,147,Irrigated,89,14,59,76
1994,THI,KS,THOMAS,KANSAS,KS 651,1786,180,Irrigated,109,14,60,79
1994,THI,KS,THOMAS,,85,1732,146,Irrigated,88,13,60,74
1994,THI,KS,THOMAS,ROYAL,RP-220,1806,132,Irrigated,80,13,59,68
1994,THI,KS,THOMAS,,125,1805,160,Irrigated,97,14,60,74
1994,THI,KS,THOMAS,,150,1861,188,Irrigated,114,14,60,78
1994,THI,KS,THOMAS,PAYMASTER,Apache,1256,184,Irrigated,111,14,59,78
1994,STD,KS,STAFFORD,,110,1743,97,Dryland,114,18,53,63
1994,THD,KS,THOMAS,,15,1695,127,Dryland,100,16,58,78
1994,FND,KS,FINNEY,PAYMASTER,Comanche,1820,73,Dryland,90,14,58,66
1994,FND,KS,FINNEY,,12,1775,97,Dryland,121,15,58,74
1994,LBD,KS,LABETTE,,94,1408,120,Dryland,91,16,57,60
1994,LBD,KS,LABETTE,,87,1731,137,Dryland,105,16,58,59
1994,LBD,KS,LABETTE,,85,1732,118,Dryland,90,15,58,60
1994,LBD,KS,LABETTE,DEKALB,F-63,1790,135,Dryland,103,16,58,60
1994,LBD,KS,LABETTE,KANSAS,KS 651,1786,135,Dryland,103,16,58,63
1994,LBD,KS,LABETTE,DEKALB,C-44b,1523,136,Dryland,104,16,58,61
1994,LBD,KS,LABETTE,KANSAS,KS 603,1597,128,Dryland,97,15,58,61
1994,LBD,KS,LABETTE,,46,1704,126,Dryland,96,15,58,60
1994,LBD,KS,LABETTE,,40,1833,114,Dryland,87,15,58,60
1994,LBD,KS,LABETTE,,24,1828,127,Dryland,97,15,58,60
1994,RPD,KS,REPUBLIC,PFISTER,PAG 515,1579,183,Dryland,127,18,58,70
1994,RPD,KS,REPUBLIC,,87,1731,159,Dryland,110,17,58,72
1994,RPD,KS,REPUBLIC,,85,1732,147,Dryland,102,16,59,71
1994,RPD,KS,REPUBLIC,KANSAS,KS 651,1786,160,Dryland,111,17,59,74
1994,RPD,KS,REPUBLIC,DEKALB,C-44b,1523,152,Dryland,106,16,59,70
1994,RPD,KS,REPUBLIC,,69,1331,131,Dryland,91,17,59,71
1994,RPD,KS,REPUBLIC,NORTHRUP KING,210,1727,120,Dryland,84,17,59,70
1994,LBD,KS,LABETTE,,71,1167,130,Dryland,99,16,58,61
1994,LBD,KS,LABETTE,,101,1533,126,Dryland,96,16,58,59
1994,LBD,KS,LABETTE,,112,1304,140,Dryland,107,15,58,63
1994,LBD,KS,LABETTE,,124,1854,132,Dryland,101,16,58,62
1994,LBD,KS,LABETTE,MARTIN VAR,,1446,132,Dryland,101,16,58,60
1994,LBD,KS,LABETTE,,69,1331,132,Dryland,101,15,58,60
1994,LBD,KS,LABETTE,,9,1773,138,Dryland,106,16,58,62
1994,LBD,KS,LABETTE,,149,1860,131,Dryland,100,16,57,58
1994,LBD,KS,LABETTE,PAYMASTER,Kiowa,1033,113,Dryland,86,15,56,56
1994,LBD,KS,LABETTE,PAYMASTER,Comanche,1820,130,Dryland,99,15,58,57
1994,LBD,KS,LABETTE,,120,1477,133,Dryland,101,16,59,57
1994,LBD,KS,LABETTE,,100,1662,127,Dryland,97,15,58,57
1994,RPD,KS,REPUBLIC,,57,1394,160,Dryland,111,17,59,71
1994,LBD,KS,LABETTE,,91,1846,139,Dryland,106,16,59,61
1994,LBD,KS,LABETTE,,70,1658,132,Dryland,101,17,57,63
1994,RPD,KS,REPUBLIC,ROYAL,RP-110,1748,154,Dryland,107,17,59,67
1994,LBD,KS,LABETTE,FRONTIER,410-E,1796,125,Dryland,95,16,58,61
1994,LBD,KS,LABETTE,,134,1857,133,Dryland,102,17,58,65
1994,FRD,KS,FRANKLIN,,110,1743,141,Dryland,90,14,59,63
1994,LBD,KS,LABETTE,,133,1814,133,Dryland,101,16,59,64
1994,LBD,KS,LABETTE,,132,1554,135,Dryland,103,16,58,60
1994,LBD,KS,LABETTE,,126,1855,135,Dryland,103,17,56,62
1994,LBD,KS,LABETTE,,58,1286,127,Dryland,97,15,58,61
1994,RPD,KS,REPUBLIC,,37,1011,164,Dryland,114,18,58,73
1994,LBD,KS,LABETTE,,23,1827,121,Dryland,92,15,57,60
1994,RPD,KS,REPUBLIC,,36,1576,164,Dryland,114,18,58,73
1994,RPD,KS,REPUBLIC,PAYMASTER,Apache,1256,157,Dryland,109,17,58,72
1994,RPD,KS,REPUBLIC,,150,1861,149,Dryland,103,17,59,73
1994,RPD,KS,REPUBLIC,ROYAL,RP-220,1806,131,Dryland,91,16,59,69
1994,FRD,KS,FRANKLIN,NC+,T-700,1799,171,Dryland,109,14,59,65
1994,RLD,KS,RILEY,,30,1575,118,Dryland,90,14,57,64
1994,FRD,KS,FRANKLIN,,109,1667,159,Dryland,101,14,58,65
1994,BRD,KS,BROWN,DEKALB,F-63,1790,120,Dryland,108,15,61,68
1994,BRD,KS,BROWN,,109,1667,114,Dryland,103,15,62,68
1994,LBD,KS,LABETTE,FRONTIER,400C,1826,134,Dryland,102,15,58,56
1994,BRD,KS,BROWN,FRONTIER,410-E,1796,114,Dryland,103,15,61,65
1994,BRD,KS,BROWN,,101,1533,108,Dryland,97,15,61,63
1994,BRD,KS,BROWN,,93,1531,111,Dryland,100,14,60,66
1994,BRD,KS,BROWN,,92,1465,105,Dryland,95,15,59,65
1994,BRD,KS,BROWN,,87,1731,114,Dryland,102,14,60,66
1994,BRD,KS,BROWN,KANSAS,KS 651,1786,122,Dryland,110,15,62,72
1994,BRD,KS,BROWN,NC+,T-700,1799,114,Dryland,103,14,62,68
1994,BRD,KS,BROWN,DEKALB,C-44b,1523,100,Dryland,90,15,60,68
1994,BRD,KS,BROWN,KANSAS,KS 603,1597,98,Dryland,88,15,61,64
1994,BRD,KS,BROWN,,102,1468,100,Dryland,90,15,60,63
1994,LBD,KS,LABETTE,PUBLIC,RS 610,1777,127,Dryland,97,15,58,60
1994,LBD,KS,LABETTE,,30,1575,131,Dryland,100,15,58,57
1994,LBD,KS,LABETTE,HORIZON,79,1742,103,Dryland,78,15,57,57
1994,RPD,KS,REPUBLIC,,35,1832,163,Dryland,113,18,58,71
1994,RPD,KS,REPUBLIC,PUBLIC,RS 610,1777,140,Dryland,98,17,58,71
1994,RPD,KS,REPUBLIC,MARTIN VAR,,1446,147,Dryland,102,17,58,71
1994,RPD,KS,REPUBLIC,,149,1860,139,Dryland,96,17,59,67
1994,RPD,KS,REPUBLIC,PAYMASTER,Kiowa,1033,140,Dryland,97,16,58,66
1994,RPD,KS,REPUBLIC,PAYMASTER,Comanche,1820,138,Dryland,96,16,59,67
1994,RPD,KS,REPUBLIC,FRONTIER,410-E,1796,148,Dryland,103,17,58,70
1994,RPD,KS,REPUBLIC,,110,1743,130,Dryland,91,16,59,70
1994,LBD,KS,LABETTE,,88,1844,124,Dryland,95,15,57,57
1994,FND,KS,FINNEY,PAYMASTER,Kiowa,1033,67,Dryland,84,13,56,57
1994,LBD,KS,LABETTE,,14,1824,133,Dryland,101,15,58,60
1994,LBD,KS,LABETTE,,13,1823,132,Dryland,101,15,57,59
1994,LBD,KS,LABETTE,,11,1264,139,Dryland,106,15,58,60
1994,LBD,KS,LABETTE,,8,1774,140,Dryland,107,15,59,62
1994,LBD,KS,LABETTE,,146,1255,127,Dryland,97,15,58,56
1994,LBD,KS,LABETTE,NORTHRUP KING,222,1859,122,Dryland,93,15,56,52
1994,LBD,KS,LABETTE,,107,1798,120,Dryland,91,14,58,58
1994,LBD,KS,LABETTE,,106,1797,140,Dryland,107,15,59,56
1994,RPD,KS,REPUBLIC,,112,1304,152,Dryland,106,17,59,70
1994,BRD,KS,BROWN,,71,1167,128,Dryland,115,15,60,67
1994,LBD,KS,LABETTE,,34,1778,151,Dryland,115,16,58,64
1994,LBD,KS,LABETTE,,37,1011,145,Dryland,111,16,58,62
1994,RPD,KS,REPUBLIC,GENETIC GIANT,R106,1521,137,Dryland,95,17,58,71
1994,RPD,KS,REPUBLIC,KANSAS,KS 701,1842,117,Dryland,81,16,59,66
1994,RPD,KS,REPUBLIC,,46,1704,148,Dryland,103,16,59,68
1994,RPD,KS,REPUBLIC,,15,1695,129,Dryland,90,17,58,70
1994,RPD,KS,REPUBLIC,,13,1823,154,Dryland,107,17,58,70
1994,RPD,KS,REPUBLIC,LINDSEY/FUNK,744,1664,123,Dryland,86,17,58,67
1994,RPD,KS,REPUBLIC,,106,1797,149,Dryland,104,15,59,64
1994,RPD,KS,REPUBLIC,,11,1264,135,Dryland,94,16,59,68
1994,RPD,KS,REPUBLIC,PUBLIC,RS 650,1562,148,Dryland,103,16,59,68
1994,RPD,KS,REPUBLIC,,146,1255,123,Dryland,86,16,59,65
1994,RPD,KS,REPUBLIC,NORTHRUP KING,222,1859,138,Dryland,96,15,58,64
1994,RPD,KS,REPUBLIC,,129,1856,139,Dryland,97,15,59,66
1994,RPD,KS,REPUBLIC,PFISTER,PAG 665,1612,149,Dryland,104,15,59,65
1994,RPD,KS,REPUBLIC,,78,1710,153,Dryland,106,17,58,71
1994,RPD,KS,REPUBLIC,,8,1774,165,Dryland,115,17,59,70
1994,CHD,KS,Unknown,KANSAS,KS 701,1842,66,Dryland,70,13,59,54
1994,CHD,KS,Unknown,,109,1667,93,Dryland,98,13,57,58
1994,RPD,KS,REPUBLIC,,84,1782,154,Dryland,107,16,58,67
1994,CHD,KS,Unknown,,110,1743,70,Dryland,74,13,59,58
1994,RPD,KS,REPUBLIC,,12,1775,141,Dryland,98,17,58,70
1994,RPD,KS,REPUBLIC,HORIZON,79,1742,119,Dryland,83,15,59,65
1994,CHD,KS,Unknown,,132,1554,99,Dryland,105,13,60,57
1994,RPD,KS,REPUBLIC,,89,1407,140,Dryland,98,16,59,64
1994,RPD,KS,REPUBLIC,,88,1844,156,Dryland,109,15,58,65
1994,RPD,KS,REPUBLIC,FRONTIER,411,1781,125,Dryland,87,16,59,64
1994,RPD,KS,REPUBLIC,,76,1708,148,Dryland,103,15,60,64
1994,RPD,KS,REPUBLIC,,56,1839,154,Dryland,107,16,60,64
1994,RPD,KS,REPUBLIC,GENETIC GIANT,R103,1590,119,Dryland,82,16,59,64
1994,RPD,KS,REPUBLIC,,44,1834,150,Dryland,104,16,59,65
1994,FRD,KS,FRANKLIN,,135,1858,171,Dryland,109,14,59,67
1994,RPD,KS,REPUBLIC,,30,1575,149,Dryland,104,16,59,64
1994,RPD,KS,REPUBLIC,,29,1862,133,Dryland,92,15,59,65
1994,RPD,KS,REPUBLIC,,10,1495,148,Dryland,103,15,59,65
1994,RPD,KS,REPUBLIC,HORIZON,78,1534,119,Dryland,82,16,59,64
1994,CHD,KS,Unknown,,150,1861,102,Dryland,108,13,61,59
1994,CHD,KS,Unknown,,134,1857,99,Dryland,105,13,59,58
1994,CHD,KS,Unknown,,133,1814,104,Dryland,110,13,60,58
1994,CHD,KS,Unknown,PAYMASTER,Apache,1256,95,Dryland,100,13,58,57
1994,RPD,KS,REPUBLIC,,107,1798,128,Dryland,89,16,59,64
1994,CHD,KS,Unknown,,125,1805,94,Dryland,99,13,58,57
1994,CHD,KS,Unknown,,107,1798,0,Dryland,0,12,59,53
1994,CHD,KS,Unknown,,106,1797,0,Dryland,0,13,58,52
1994,CHD,KS,Unknown,,76,1708,0,Dryland,0,13,58,52
1994,CHD,KS,Unknown,NORTHRUP KING,210,1727,74,Dryland,78,13,57,57
1994,CHD,KS,Unknown,PFISTER,PAG 515,1579,106,Dryland,112,13,58,55
1994,CHD,KS,Unknown,,36,1576,103,Dryland,109,13,60,56
1994,CHD,KS,Unknown,GENETIC GIANT,R106,1521,89,Dryland,94,13,57,56
1994,CHD,KS,Unknown,,35,1832,109,Dryland,115,13,58,57
1994,CHD,KS,Unknown,,149,1860,108,Dryland,114,13,58,55
1994,CHD,KS,Unknown,PAYMASTER,Kiowa,1033,65,Dryland,69,13,56,51
1994,CHD,KS,Unknown,PAYMASTER,Comanche,1820,71,Dryland,75,13,59,54
1994,CHD,KS,Unknown,,69,1331,98,Dryland,103,13,59,56
1994,CHD,KS,Unknown,,123,1853,86,Dryland,91,13,59,57
1994,CHD,KS,Unknown,ASGROW,Red RaiderA,1666,100,Dryland,105,13,58,57
1994,RPD,KS,REPUBLIC,,98,1535,138,Dryland,96,16,59,67
1994,LBD,KS,LABETTE,,98,1535,132,Dryland,101,15,59,57
1994,RPD,KS,REPUBLIC,ASGROW,Red RaiderA,1666,146,Dryland,102,16,58,70
1994,LBD,KS,LABETTE,,17,1696,129,Dryland,99,16,58,62
1994,LBD,KS,LABETTE,,57,1394,134,Dryland,102,15,58,63
1994,LBD,KS,LABETTE,PFISTER,PAG 515,1579,149,Dryland,114,16,58,60
1994,LBD,KS,LABETTE,,42,1702,127,Dryland,97,16,58,62
1994,CHD,KS,Unknown,ROYAL,RP-110,1748,104,Dryland,110,13,59,54
1994,LBD,KS,LABETTE,,36,1576,132,Dryland,101,16,58,65
1994,CHD,KS,Unknown,,85,1732,99,Dryland,104,13,59,58
1994,CHD,KS,Unknown,,101,1533,111,Dryland,117,13,60,54
1994,CHD,KS,Unknown,,30,1575,0,Dryland,0,12,59,54
1994,CHD,KS,Unknown,,29,1862,0,Dryland,0,13,59,53
1994,FRD,KS,FRANKLIN,PAYMASTER,Apache,1256,157,Dryland,100,14,58,66
1994,FRD,KS,FRANKLIN,,150,1861,170,Dryland,108,15,59,70
1994,FRD,KS,FRANKLIN,,134,1857,154,Dryland,98,14,59,69
1994,CHD,KS,Unknown,,146,1255,0,Dryland,0,13,59,51
1994,FRD,KS,FRANKLIN,,133,1814,162,Dryland,103,15,60,69
1994,FRD,KS,FRANKLIN,,132,1554,162,Dryland,103,15,60,64
1994,CHD,KS,Unknown,,87,1731,87,Dryland,92,13,58,58
1994,FRD,KS,FRANKLIN,,126,1855,146,Dryland,93,15,59,66
1994,RPD,KS,REPUBLIC,,100,1662,129,Dryland,90,17,58,66
1994,FRD,KS,FRANKLIN,,116,1851,171,Dryland,109,15,60,68
1994,FRD,KS,FRANKLIN,,112,1304,164,Dryland,104,14,58,65
1994,CHD,KS,Unknown,NORTHRUP KING,222,1859,0,Dryland,0,13,58,49
1994,CHD,KS,Unknown,,40,1833,93,Dryland,99,13,59,56
1994,CHD,KS,Unknown,FRONTIER,410-E,1796,101,Dryland,107,12,59,55
1994,CHD,KS,Unknown,,42,1702,103,Dryland,108,13,60,56
1994,CHD,KS,Unknown,,102,1468,97,Dryland,102,13,59,56
1994,FRD,KS,FRANKLIN,,125,1805,150,Dryland,95,15,59,65
1994,BRD,KS,BROWN,,70,1658,121,Dryland,109,15,59,68
1994,RPD,KS,REPUBLIC,NC+,T-700,1799,167,Dryland,116,18,58,72
1994,BRD,KS,BROWN,,64,1809,123,Dryland,111,15,63,70
1994,RLD,KS,RILEY,,37,1011,108,Dryland,82,15,55,73
1994,RLD,KS,RILEY,,36,1576,123,Dryland,93,15,58,70
1994,RLD,KS,RILEY,PUBLIC,RS 610,1777,137,Dryland,104,15,57,70
1994,FRD,KS,FRANKLIN,,23,1827,152,Dryland,97,14,58,63
1994,RLD,KS,RILEY,,17,1696,129,Dryland,98,15,56,71
1994,RLD,KS,RILEY,MARTIN VAR,,1446,146,Dryland,111,15,57,71
1994,RLD,KS,RILEY,,149,1860,136,Dryland,103,15,57,64
1994,RLD,KS,RILEY,PAYMASTER,Kiowa,1033,111,Dryland,85,15,56,61
1994,RLD,KS,RILEY,PAYMASTER,Comanche,1820,129,Dryland,98,14,57,65
1994,BRD,KS,BROWN,,69,1331,113,Dryland,102,15,61,63
1994,RLD,KS,RILEY,,120,1477,138,Dryland,105,15,58,65
1994,RLD,KS,RILEY,FRONTIER,410-E,1796,151,Dryland,115,14,58,69
1994,RLD,KS,RILEY,,109,1667,120,Dryland,91,15,57,67
1994,RLD,KS,RILEY,,110,1743,122,Dryland,93,15,57,68
1994,RLD,KS,RILEY,NC+,T-700,1799,124,Dryland,94,16,54,71
1994,FRD,KS,FRANKLIN,,14,1824,161,Dryland,102,14,59,63
1994,FRD,KS,FRANKLIN,,13,1823,166,Dryland,106,14,58,63
1994,RLD,KS,RILEY,PFISTER,PAG 515,1579,141,Dryland,107,15,57,68
1994,RLD,KS,RILEY,,57,1394,142,Dryland,108,14,57,69
1994,RLD,KS,RILEY,DEKALB,F-63,1790,132,Dryland,100,15,57,70
1994,RLD,KS,RILEY,,85,1732,126,Dryland,96,14,58,68
1994,FRD,KS,FRANKLIN,,87,1731,154,Dryland,98,14,59,64
1994,FRD,KS,FRANKLIN,DEKALB,F-63,1790,151,Dryland,96,14,59,65
1994,FRD,KS,FRANKLIN,KANSAS,KS 651,1786,150,Dryland,95,15,60,68
1994,FRD,KS,FRANKLIN,DEKALB,C-44b,1523,170,Dryland,109,14,60,64
1994,FRD,KS,FRANKLIN,,71,1167,145,Dryland,92,14,58,66
1994,FRD,KS,FRANKLIN,,35,1832,176,Dryland,112,14,58,67
1994,FRD,KS,FRANKLIN,,70,1658,159,Dryland,101,14,59,66
1994,FRD,KS,FRANKLIN,,69,1331,146,Dryland,93,14,59,65
1994,FRD,KS,FRANKLIN,,11,1264,160,Dryland,102,14,59,63
1994,FRD,KS,FRANKLIN,NORTHRUP KING,310,1705,155,Dryland,99,14,60,69
1994,FRD,KS,FRANKLIN,,42,1702,157,Dryland,100,14,59,67
1994,FRD,KS,FRANKLIN,,37,1011,186,Dryland,119,14,58,68
1994,FRD,KS,FRANKLIN,,36,1576,160,Dryland,102,14,60,68
1994,FRD,KS,FRANKLIN,,41,1155,152,Dryland,97,14,59,62
1994,FRD,KS,FRANKLIN,,40,1833,148,Dryland,94,14,59,63
1994,FRD,KS,FRANKLIN,,24,1828,148,Dryland,95,14,59,63
1994,RLD,KS,RILEY,,35,1832,148,Dryland,113,15,56,74
1994,RLD,KS,RILEY,,87,1731,136,Dryland,103,15,55,70
1994,FRD,KS,FRANKLIN,PFISTER,PAG 515,1579,153,Dryland,98,14,59,63
1994,FRD,KS,FRANKLIN,,8,1774,177,Dryland,112,14,59,66
1994,FRD,KS,FRANKLIN,PUBLIC,RS 650,1562,165,Dryland,105,14,59,66
1994,FRD,KS,FRANKLIN,,146,1255,148,Dryland,94,14,59,58
1994,GRD,KS,GREELEY,PAYMASTER,Apache,1256,80,Dryland,111,18,56,93
1994,GRD,KS,GREELEY,,150,1861,64,Dryland,88,18,56,93
1994,GRD,KS,GREELEY,PFISTER,PAG 515,1579,84,Dryland,116,14,59,78
1994,FND,KS,FINNEY,,76,1708,99,Dryland,123,13,58,64
1994,GRD,KS,GREELEY,,149,1860,72,Dryland,99,17,56,91
1994,GRD,KS,GREELEY,PAYMASTER,Kiowa,1033,50,Dryland,69,13,57,72
1994,GRD,KS,GREELEY,PAYMASTER,Comanche,1820,73,Dryland,101,14,58,82
1994,GRD,KS,GREELEY,,123,1853,72,Dryland,100,14,59,81
1994,FND,KS,FINNEY,PRIDE OF SALINE,OP,1821,56,Dryland,69,12,53,57
1994,GRD,KS,GREELEY,,120,1477,87,Dryland,121,14,58,75
1994,GRD,KS,GREELEY,,83,1716,79,Dryland,110,13,59,75
1994,GRD,KS,GREELEY,,31,1206,54,Dryland,75,14,59,79
1994,GRD,KS,GREELEY,,27,1831,69,Dryland,95,13,59,84
1994,GRD,KS,GREELEY,,26,1830,53,Dryland,73,13,59,75
1994,GRD,KS,GREELEY,,19,1636,84,Dryland,116,13,58,79
1994,FND,KS,FINNEY,,75,1791,74,Dryland,92,13,57,57
1994,FND,KS,FINNEY,FRONTIER,411,1781,70,Dryland,87,12,55,57
1994,GRD,KS,GREELEY,,15,1695,78,Dryland,108,16,57,93
1994,GRD,KS,GREELEY,,84,1782,78,Dryland,108,13,59,75
1994,FRD,KS,FRANKLIN,,92,1465,150,Dryland,95,14,58,63
1994,FND,KS,FINNEY,DELTAPINE,G-777W,1822,80,Dryland,100,13,58,62
1994,FND,KS,FINNEY,,10,1495,71,Dryland,88,13,56,62
1994,FRD,KS,FRANKLIN,NORTHRUP KING,222,1859,134,Dryland,85,14,57,57
1994,FRD,KS,FRANKLIN,,113,1848,156,Dryland,100,14,59,64
1994,FRD,KS,FRANKLIN,,106,1797,155,Dryland,99,14,60,59
1994,FRD,KS,FRANKLIN,,90,1845,143,Dryland,91,14,59,61
1994,FRD,KS,FRANKLIN,MAYGOLD,39,1836,147,Dryland,93,13,58,58
1994,RLD,KS,RILEY,PAYMASTER,Apache,1256,130,Dryland,99,15,55,72
1994,RLD,KS,RILEY,,150,1861,149,Dryland,113,16,57,73
1994,RLD,KS,RILEY,,125,1805,136,Dryland,104,15,56,68
1994,FND,KS,FINNEY,MIDLAND VAR,,1436,60,Dryland,74,12,55,60
1994,RLD,KS,RILEY,,112,1304,122,Dryland,93,15,57,71
1994,RND,KS,RENO,,30,1575,79,Dryland,94,13,59,59
1994,LBD,KS,LABETTE,PAYMASTER,Apache,1256,129,Dryland,98,15,57,62
1994,GRD,KS,GREELEY,,132,1554,66,Dryland,92,15,58,88
1994,FND,KS,FINNEY,,56,1839,81,Dryland,101,13,57,59
1994,FND,KS,FINNEY,GENETIC GIANT,R103,1590,59,Dryland,74,13,57,63
1994,FND,KS,FINNEY,,44,1834,70,Dryland,87,13,59,60
1994,FND,KS,FINNEY,,29,1862,81,Dryland,100,13,57,62
1994,FND,KS,FINNEY,,28,1699,71,Dryland,88,12,54,61
1994,LBD,KS,LABETTE,,135,1858,143,Dryland,109,15,58,64
1994,FRD,KS,FRANKLIN,,101,1533,159,Dryland,101,14,59,62
1994,RLD,KS,RILEY,ROYAL,RP-110,1748,144,Dryland,110,15,57,64
1994,FRD,KS,FRANKLIN,KANSAS,KS 603,1597,139,Dryland,89,14,59,63
1994,BRD,KS,BROWN,PFISTER,PAG 515,1579,114,Dryland,102,15,61,66
1994,FRD,KS,FRANKLIN,FRONTIER,410-E,1796,148,Dryland,94,14,59,64
1994,BRD,KS,BROWN,,8,1774,125,Dryland,113,15,62,69
1994,BRD,KS,BROWN,,48,1779,93,Dryland,84,15,60,62
1994,BRD,KS,BROWN,,46,1704,106,Dryland,96,15,61,63
1994,BRD,KS,BROWN,,32,1379,107,Dryland,96,15,61,65
1994,BRD,KS,BROWN,,31,1206,105,Dryland,94,15,60,64
1994,BRD,KS,BROWN,,14,1824,110,Dryland,99,14,61,64
1994,BRD,KS,BROWN,,57,1394,97,Dryland,87,15,61,70
1994,BRD,KS,BROWN,,13,1823,113,Dryland,102,15,61,65
1994,BRD,KS,BROWN,,4,1694,113,Dryland,102,15,62,68
1994,BRD,KS,BROWN,,60,1840,117,Dryland,105,15,61,69
1994,BRD,KS,BROWN,,146,1255,100,Dryland,90,15,62,60
1994,BRD,KS,BROWN,NORTHRUP KING,222,1859,95,Dryland,86,14,62,59
1994,BRD,KS,BROWN,FRONTIER,413,1762,116,Dryland,105,15,60,65
1994,BRD,KS,BROWN,,113,1848,114,Dryland,103,15,60,63
1994,BRD,KS,BROWN,,106,1797,96,Dryland,86,15,61,60
1994,BRD,KS,BROWN,,44,1834,102,Dryland,92,15,61,62
1994,BRD,KS,BROWN,,11,1264,108,Dryland,97,15,61,64
1994,LBD,KS,LABETTE,,150,1861,131,Dryland,100,16,58,64
1994,BRD,KS,BROWN,,126,1855,111,Dryland,100,15,61,69
1994,BRD,KS,BROWN,,144,1818,107,Dryland,97,16,61,69
1994,BRD,KS,BROWN,AMAK,R-12,1754,113,Dryland,102,15,62,71
