YEAR,LOC,BRAND,NAME,YIELD,DAYS,COUNTY,WATER_REGIME
2005,srdo,,s672,1640.0,56.0,Unknown,
2005,srdo,,620CL,1275.0,54.0,Unknown,
2005,srdo,,NA F10125,1296.0,57.0,Unknown,
2005,thdc,,9530,1451.0,58.0,Unknown,
2005,thdc,,9531,1116.0,58.0,Unknown,
2005,thdc,,Goliath RT,1471.0,58.0,Unknown,
2005,thdc,,SS3638,982.0,57.0,Unknown,
2005,thdc,,SS3938,1319.0,53.0,Unknown,
2005,thdo,,8N386CL,1843.0,54.0,Unknown,
2005,thdo,,8N510,1930.0,54.0,Unknown,
2005,thdo,,63M80,1608.0,54.0,Unknown,
2005,thdo,,63M91,1783.0,55.0,Unknown,
2005,thdo,,660CL,1835.0,58.0,Unknown,
2005,thdo,,s672,1800.0,56.0,Unknown,
2005,thdo,,8N429CL,1729.0,54.0,Unknown,
2005,thdo,,E84352,1672.0,54.0,Unknown,
2005,thdo,,620CL,1714.0,53.0,Unknown,
2005,thdo,,NA F10125,1576.0,57.0,Unknown,
2005,thdo,,8H419CL,1751.0,56.0,Unknown,
2005,thdo,,8H350DM,1509.0,52.0,Unknown,
2005,thdo,,8N352,1976.0,54.0,Unknown,
2005,thdo,,HY525,1561.0,54.0,Unknown,
2005,thdo,,9501,1900.0,57.0,Unknown,
2005,thdo,,4575NSCL,1125.0,55.0,Unknown,
2005,thdo,,DKF35-10NS,1671.0,54.0,Unknown,
2005,thdo,,DKF38-30NS,1859.0,57.0,Unknown,
2005,thdo,,DKF38-80CL,1716.0,55.0,Unknown,
2005,thdo,,EXP001,2158.0,56.0,Unknown,
2005,thdo,,MH4331B,1735.0,54.0,Unknown,
2005,thdo,,902NS,1731.0,55.0,Unknown,
2005,thdo,,03TH004205,1816.0,55.0,Unknown,
2005,thdo,,03TH004251,1810.0,56.0,Unknown,
2005,thdo,,4880 NS/CL,1371.0,56.0,Unknown,
2005,thdo,,HYSUN 424,1531.0,57.0,Unknown,
2005,thdo,,DKF33-33NS,1672.0,52.0,Unknown,
2005,thdo,,HYSUN 454,1742.0,54.0,Unknown,
2005,thdo,,93N05,1396.0,53.0,Unknown,
2005,thdo,,HO120,1687.0,55.0,Unknown,
2005,thdo,,HYSUN 450,1792.0,57.0,Unknown,
2005,thdo,,"378DMR,HO",1761.0,56.0,Unknown,
2005,thdo,,02TH003896,1795.0,54.0,Unknown,
2005,thic,,8C481,1812.0,55.0,Unknown,
2005,thic,,TRX2352C,1745.0,56.0,Unknown,
2005,thic,,757C,2142.0,55.0,Unknown,
2005,thic,,777C,2433.0,57.0,Unknown,
2005,thic,,SS3938,2092.0,53.0,Unknown,
2005,thic,,SS3638,1719.0,57.0,Unknown,
2005,thic,,Goliath RT,2226.0,57.0,Unknown,
2005,thic,,7015,1939.0,56.0,Unknown,
2005,thic,,2215,2315.0,56.0,Unknown,
2005,thic,,2216,2442.0,56.0,Unknown,
2005,thic,,700CLS,1742.0,60.0,Unknown,
2005,thic,,707CLS,1732.0,56.0,Unknown,
2005,thic,,TRX2456CLS,1790.0,58.0,Unknown,
2005,thic,,8C416,2250.0,57.0,Unknown,
2005,thic,,04EXP02,1827.0,54.0,Unknown,
2005,thic,,05EXP04,1881.0,51.0,Unknown,
2005,thic,,04EXP01,2294.0,53.0,Unknown,
2005,thic,,04EXP04,2040.0,52.0,Unknown,
2005,thic,,05EXP05,1843.0,53.0,Unknown,
2005,thic,,130,2305.0,50.0,Unknown,
2005,thic,,135,2578.0,50.0,Unknown,
2005,thic,,9530,2181.0,57.0,Unknown,
2005,thic,,9531,2429.0,56.0,Unknown,
2005,thio,,2020NS,2827.0,57.0,Unknown,
2005,thio,,4880 NS/CL,2143.0,55.0,Unknown,
2005,thio,,HYSUN 424,2698.0,57.0,Unknown,
2005,thio,,HYSUN 450,2857.0,57.0,Unknown,
2005,thio,,HYSUN 454,2907.0,55.0,Unknown,
2005,thio,,4575NSCL,1928.0,55.0,Unknown,
2005,thio,,8N352,3304.0,54.0,Unknown,
2005,thio,,HY525,2668.0,55.0,Unknown,
2005,thio,,02TH003896,3020.0,54.0,Unknown,
2005,thio,,8550NS/CL,2173.0,55.0,Unknown,
2005,thio,,9501,3713.0,57.0,Unknown,
2005,thio,,7350,3103.0,51.0,Unknown,
2005,thio,,8D310,3130.0,52.0,Unknown,
2005,thio,,8H350DM,2838.0,52.0,Unknown,
2005,thio,,HO120,2789.0,55.0,Unknown,
2005,thio,,EXP001,3435.0,55.0,Unknown,
2005,thio,,340HO,2470.0,54.0,Unknown,
2005,thio,,"343DMR,HO",3003.0,54.0,Unknown,
2005,thio,,"378DMR,HO",3169.0,56.0,Unknown,
2005,thio,,385,2888.0,57.0,Unknown,
2005,thio,,DKF33-33NS,2763.0,52.0,Unknown,
2005,thio,,DKF35-10NS,2944.0,53.0,Unknown,
2005,thio,,03TH004251,2670.0,56.0,Unknown,
2005,thio,,DKF38-80CL,3140.0,55.0,Unknown,
2005,thio,,03TH004205,2883.0,55.0,Unknown,
2005,thio,,MH4331B,3333.0,55.0,Unknown,
2005,thio,,93C05,2058.0,55.0,Unknown,
2005,thio,,93N05,2596.0,53.0,Unknown,
2005,thio,,94T90,2764.0,57.0,Unknown,
2005,thio,,902NS,3343.0,56.0,Unknown,
2005,thio,,8N386CL,3270.0,53.0,Unknown,
2005,thio,,DKF38-30NS,2881.0,55.0,Unknown,
2005,thio,,TRX3249,2575.0,53.0,Unknown,
2005,thio,,TRX4240,2968.0,55.0,Unknown,
2005,thio,,TRX3241,2253.0,52.0,Unknown,
2005,thio,,8N429CL,3068.0,54.0,Unknown,
2005,thio,,E84352,3011.0,54.0,Unknown,
2005,thio,,8H419CL,3122.0,56.0,Unknown,
2005,thio,,NA F10125,2637.0,57.0,Unknown,
2005,thio,,TRXs4448,2662.0,57.0,Unknown,
2005,thio,,620CL,2784.0,53.0,Unknown,
2005,thio,,X978,2863.0,57.0,Unknown,
2005,thio,,8N510,3725.0,55.0,Unknown,
2005,thio,,63M80,2842.0,53.0,Unknown,
2005,thio,,63M91,3256.0,54.0,Unknown,
2005,thio,,64H41,3086.0,55.0,Unknown,
2005,thio,,64H45,2778.0,55.0,Unknown,
2005,thio,,Exp05PI02,2205.0,53.0,Unknown,
2005,thio,,s675,2873.0,58.0,Unknown,
2005,thio,,X4839,2515.0,58.0,Unknown,
2005,thio,,s672,2991.0,56.0,Unknown,
2005,thio,,636,3413.0,55.0,Unknown,
2005,thio,,645,3021.0,56.0,Unknown,
2005,thio,,660CL,2914.0,58.0,Unknown,
2005,thio,,820HO,2310.0,53.0,Unknown,
2005,thio,,665,3105.0,57.0,Unknown,
2005,thio,,Blazer,2497.0,55.0,Unknown,
2005,thio,,3080DMR,2865.0,52.0,Unknown,
2005,thio,,AP534NS/CL,3264.0,56.0,Unknown,
2005,thio,,AP561NS,3496.0,57.0,Unknown,
2005,thio,,308,2906.0,52.0,Unknown,
2006,gric,,9541,1256.0,56.0,Unknown,
2006,gric,,9569,882.0,56.0,Unknown,
2006,gric,,9530,1292.0,56.0,Unknown,
2006,gric,,RH316,1078.0,57.0,Unknown,
2006,gric,,RH1122,1520.0,57.0,Unknown,
2006,gric,,RH112,1670.0,57.0,Unknown,
2006,gric,,767C,1229.0,56.0,Unknown,
2006,gric,,8C481,1254.0,56.0,Unknown,
2006,gric,,8C 482,1331.0,57.0,Unknown,
2006,gric,,777C,918.0,57.0,Unknown,
2006,grio,,AP533NS,1978.0,56.0,Unknown,
2006,grio,,8N 520 DM,1721.0,57.0,Unknown,
2006,grio,,MH4437CL,1934.0,55.0,Unknown,
2006,grio,,s678,1722.0,59.0,Unknown,
2006,grio,,s672,2273.0,57.0,Unknown,
2006,grio,,660CL,2272.0,58.0,Unknown,
2006,grio,,63M80,1739.0,55.0,Unknown,
2006,grio,,63M91,1945.0,55.0,Unknown,
2006,grio,,8N386CL,2159.0,56.0,Unknown,
2006,grio,,3080DMR,2290.0,55.0,Unknown,
2006,grio,,8N352,1954.0,56.0,Unknown,
2006,grio,,356NS,1978.0,57.0,Unknown,
2006,grio,,8H 350 DM,2171.0,55.0,Unknown,
2006,grio,,8H 419 CL,2230.0,57.0,Unknown,
2006,grio,,8N 453 DM,1822.0,55.0,Unknown,
2006,grio,,8N 462 DM,1739.0,56.0,Unknown,
2006,grio,,MH5436,1671.0,55.0,Unknown,
2006,grio,,MH4436,1707.0,56.0,Unknown,
2006,grio,,MH5434,1799.0,56.0,Unknown,
2006,grio,,AP534NS/CL,1498.0,57.0,Unknown,
2006,grio,,8N510,1547.0,56.0,Unknown,
2006,grio,,Blazer,1603.0,56.0,Unknown,
2006,grio,,F51321,1944.0,55.0,Unknown,
2006,grio,,Residual,172698.955,0.35056,Unknown,
2006,grio,,4665HO,1542.0,56.0,Unknown,
2006,grio,,Sierra,1696.0,59.0,Unknown,
2006,grio,,845HO,1470.0,58.0,Unknown,
2006,grio,,s675,2099.0,60.0,Unknown,
2006,grio,,645,2169.0,58.0,Unknown,
2006,grio,,64H41,2365.0,55.0,Unknown,
2006,grio,,IS 5880,1811.0,56.0,Unknown,
2006,grio,,378DMR,2155.0,56.0,Unknown,
2006,grio,,308NS,1903.0,55.0,Unknown,
2006,grio,,MH4438CL,1693.0,55.0,Unknown,
2006,grio,,DKF38-45NS,1860.0,55.0,Unknown,
2006,grio,,4651NS,1673.0,56.0,Unknown,
2006,grio,,4596HO,2319.0,56.0,Unknown,
2006,grio,,4420 NS,2020.0,57.0,Unknown,
2006,grio,,902NS,1495.0,57.0,Unknown,
2006,grio,,HYSUN 454,1855.0,56.0,Unknown,
2006,grio,,HO120,1663.0,56.0,Unknown,
2006,grio,,DKF37-31NS,1886.0,56.0,Unknown,
2006,grio,,DKF3875,1936.0,55.0,Unknown,
2006,grio,,DKF35-10NS,2059.0,55.0,Unknown,
2006,grio,,AP561NS,2126.0,57.0,Unknown,
2006,grio,,F41271,2089.0,57.0,Unknown,
2006,grio,,DKF38-30NS,1543.0,57.0,Unknown,
2006,hvdo,,Croplan Genetics   3,1983.0,52.0,Unknown,
2006,hvdo,,DeKalb   DKF35-10NS,2070.0,50.0,Unknown,
2006,hvdo,,DeKalb   DKF38-30NS,1575.0,53.0,Unknown,
2006,hvdo,,Fontanelle   902NS,1827.0,51.0,Unknown,
2006,hvdo,,Triumph  645,2147.0,51.0,Unknown,
2006,hvdo,,Triumph  s675,1857.0,55.0,Unknown,
2006,hvdo,,Triumph  660CL,1529.0,53.0,Unknown,
2006,hvdo,,Triumph  s672,1975.0,53.0,Unknown,
2006,hvdo,,Croplan Genetics    ,1199.0,51.0,Unknown,
2006,hvdo,,Triumph  s678,2164.0,55.0,Unknown,
2006,thdc,,777C,1270.0,64.0,Unknown,
2006,thdc,,767C,1429.0,62.0,Unknown,
2006,thdc,,X3938,1138.0,61.0,Unknown,
2006,thdc,,X3967,1250.0,61.0,Unknown,
2006,thdc,,8C 482,1406.0,60.0,Unknown,
2006,thdc,,8C481,1229.0,62.0,Unknown,
2006,thdo,,HO120,1669.0,59.0,Unknown,
2006,thdo,,AP534NS/CL,1559.0,59.0,Unknown,
2006,thdo,,MH5436,1706.0,59.0,Unknown,
2006,thdo,,MH4436,1225.0,58.0,Unknown,
2006,thdo,,MH4438CL,1230.0,58.0,Unknown,
2006,thdo,,4665HO,1321.0,59.0,Unknown,
2006,thdo,,4651NS,1274.0,60.0,Unknown,
2006,thdo,,4596HO,1436.0,59.0,Unknown,
2006,thdo,,4420 NS,1460.0,61.0,Unknown,
2006,thdo,,8N 453 DM,1733.0,60.0,Unknown,
2006,thdo,,HYSUN 454,1557.0,59.0,Unknown,
2006,thdo,,8H 419 CL,1342.0,59.0,Unknown,
2006,thdo,,DKF37-31NS,1576.0,60.0,Unknown,
2006,thdo,,DKF38-30NS,1267.0,61.0,Unknown,
2006,thdo,,DKF3875,1656.0,59.0,Unknown,
2006,thdo,,DKF38-45NS,1370.0,59.0,Unknown,
2006,thdo,,DKF35-10NS,1312.0,59.0,Unknown,
2006,thdo,,AP561NS,1415.0,61.0,Unknown,
2006,thdo,,AP533NS,1538.0,59.0,Unknown,
2006,thdo,,F41271,1110.0,60.0,Unknown,
2006,thdo,,902NS,1694.0,60.0,Unknown,
2006,thdo,,s672,1551.0,61.0,Unknown,
2006,thdo,,8N 462 DM,1569.0,59.0,Unknown,
2006,thdo,,s678,1193.0,62.0,Unknown,
2006,thdo,,MH4437CL,1321.0,58.0,Unknown,
2006,thdo,,660CL,1647.0,61.0,Unknown,
2006,thdo,,63M80,1250.0,59.0,Unknown,
2006,thdo,,63M91,1110.0,59.0,Unknown,
2006,thdo,,8N386CL,1451.0,59.0,Unknown,
2006,thdo,,8N510,1301.0,59.0,Unknown,
2006,thdo,,8N352,1518.0,58.0,Unknown,
2006,thdo,,8N 520 DM,1618.0,60.0,Unknown,
2006,thdo,,8H 350 DM,1327.0,58.0,Unknown,
2006,thdo,,4668NS/CL,1282.0,61.0,Unknown,
2006,thdo,,MH5434,1380.0,59.0,Unknown,
2006,thic,,9530,1570.0,63.0,Unknown,
2006,thic,,Goliath RT,1932.0,62.0,Unknown,
2006,thic,,X3938,1553.0,58.0,Unknown,
2006,thic,,X3967,1171.0,58.0,Unknown,
2006,thic,,8C 482,1862.0,60.0,Unknown,
2006,thic,,8C481,1721.0,59.0,Unknown,
2006,thic,,8048,1410.0,57.0,Unknown,
2006,thic,,TRX2354CLS,1921.0,60.0,Unknown,
2006,thic,,9569,1683.0,62.0,Unknown,
2006,thic,,777C,1829.0,63.0,Unknown,
2006,thic,,142,1052.0,58.0,Unknown,
2006,thic,,137,1678.0,57.0,Unknown,
2006,thic,,135,1709.0,54.0,Unknown,
2006,thic,,RH316,2028.0,57.0,Unknown,
2006,thic,,RH1122,1655.0,59.0,Unknown,
2006,thic,,RH112,2000.0,59.0,Unknown,
2006,thic,,F41270,1757.0,58.0,Unknown,
2006,thic,,F09048,1705.0,59.0,Unknown,
2006,thic,,9541,1787.0,59.0,Unknown,
2006,thic,,767C,1834.0,61.0,Unknown,
2006,thic,,7015,1717.0,62.0,Unknown,
2006,thic,,2216,1644.0,63.0,Unknown,
2006,thic,,2215,2043.0,62.0,Unknown,
2006,thio,,TRXs5423,3148.0,60.0,Unknown,
2006,thio,,8N 520 DM,2502.0,58.0,Unknown,
2006,thio,,8N352,2928.0,57.0,Unknown,
2006,thio,,8N510,2585.0,59.0,Unknown,
2006,thio,,8N386CL,2309.0,57.0,Unknown,
2006,thio,,64H41,2202.0,58.0,Unknown,
2006,thio,,63M80,2115.0,57.0,Unknown,
2006,thio,,8H 419 CL,2828.0,59.0,Unknown,
2006,thio,,645,2622.0,58.0,Unknown,
2006,thio,,665,2893.0,60.0,Unknown,
2006,thio,,658,2933.0,59.0,Unknown,
2006,thio,,s675,3047.0,63.0,Unknown,
2006,thio,,847HO,2375.0,61.0,Unknown,
2006,thio,,845HO,2404.0,59.0,Unknown,
2006,thio,,660CL,2713.0,61.0,Unknown,
2006,thio,,s672,3023.0,60.0,Unknown,
2006,thio,,63M91,2741.0,57.0,Unknown,
2006,thio,,4665HO,2118.0,57.0,Unknown,
2006,thio,,DKF38-30NS,2699.0,60.0,Unknown,
2006,thio,,DKF37-31NS,2308.0,58.0,Unknown,
2006,thio,,HO120,2430.0,58.0,Unknown,
2006,thio,,HYSUN 454,2358.0,58.0,Unknown,
2006,thio,,IS 5880,2326.0,58.0,Unknown,
2006,thio,,902NS,2711.0,59.0,Unknown,
2006,thio,,4420 NS,2961.0,60.0,Unknown,
2006,thio,,8H 350 DM,2333.0,57.0,Unknown,
2006,thio,,4651NS,2641.0,58.0,Unknown,
2006,thio,,MH4437CL,1895.0,57.0,Unknown,
2006,thio,,MH4438CL,2006.0,57.0,Unknown,
2006,thio,,MH5434,1994.0,57.0,Unknown,
2006,thio,,MH4436,1984.0,57.0,Unknown,
2006,thio,,MH5436,2272.0,57.0,Unknown,
2006,thio,,8N 462 DM,2276.0,59.0,Unknown,
2006,thio,,8N 453 DM,2803.0,57.0,Unknown,
2006,thio,,s678,2737.0,62.0,Unknown,
2006,thio,,4596HO,2816.0,57.0,Unknown,
2006,thio,,636,2628.0,57.0,Unknown,
2006,thio,,DKF3875,2784.0,58.0,Unknown,
2006,thio,,DKF38-45NS,1998.0,57.0,Unknown,
2006,thio,,F51321,2842.0,57.0,Unknown,
2006,thio,,AP534NS/CL,2736.0,59.0,Unknown,
2006,thio,,AP561NS,3287.0,60.0,Unknown,
2006,thio,,F41271,1834.0,58.0,Unknown,
2006,thio,,AP533NS,2197.0,58.0,Unknown,
2006,thio,,F41273,2822.0,58.0,Unknown,
2006,thio,,3080DMR,2256.0,57.0,Unknown,
2006,thio,,308NS,2443.0,57.0,Unknown,
2006,thio,,378DMR,2316.0,58.0,Unknown,
2006,thio,,DKF35-10NS,2457.0,57.0,Unknown,
2006,thio,,356NS,2126.0,58.0,Unknown,
2007,eldo,,IS5880,724.0,59.0,Unknown,
2007,eldo,,DKF34-80CL,654.0,58.0,Unknown,
2007,eldo,,DKF38-45NS,400.0,58.0,Unknown,
2007,eldo,,DKF37-31NS,698.0,58.0,Unknown,
2007,eldo,,94C38,465.0,59.0,Unknown,
2007,eldo,,94N82,392.0,59.0,Unknown,
2007,eldo,,FX07111,706.0,59.0,Unknown,
2007,eldo,,63M91,501.0,58.0,Unknown,
2007,eldo,,803DMR NS,440.0,56.0,Unknown,
2007,eldo,,528CL NS,406.0,55.0,Unknown,
2007,eldo,,584CL NS,672.0,58.0,Unknown,
2007,eldo,,356NS,561.0,58.0,Unknown,
2007,eldo,,3080DMR,536.0,56.0,Unknown,
2007,eldo,,FX07555,426.0,59.0,Unknown,
2007,eldo,,TRX7447,604.0,59.0,Unknown,
2007,eldo,,IS4668,697.0,59.0,Unknown,
2007,eldo,,64H41,583.0,57.0,Unknown,
2007,eldo,,MH6639,708.0,58.0,Unknown,
2007,eldo,,MH6640,553.0,57.0,Unknown,
2007,eldo,,MH6638,757.0,58.0,Unknown,
2007,eldo,,902NS,591.0,57.0,Unknown,
2007,eldo,,s672,428.0,59.0,Unknown,
2007,eldo,,DKF34-33,425.0,58.0,Unknown,
2007,eldo,,378DMR,417.0,59.0,Unknown,
2007,eldo,,564CL NS,402.0,59.0,Unknown,
2007,grdc,,D-9579,437.0,53.0,Unknown,
2007,grdc,,9541,403.0,53.0,Unknown,
2007,grdc,,9569,605.0,53.0,Unknown,
2007,grdc,,9530,538.0,53.0,Unknown,
2007,grdc,,Goliath RT,739.0,53.0,Unknown,
2007,grdo,,MH6638,1077.0,53.0,Unknown,
2007,grdo,,8N 453 DM,909.0,51.0,Unknown,
2007,grdo,,8N 337 DM,1214.0,52.0,Unknown,
2007,grdo,,4420 NS,756.0,55.0,Unknown,
2007,grdo,,TRX7447,1232.0,54.0,Unknown,
2007,grdo,,8H 449 DM,875.0,52.0,Unknown,
2007,grdo,,MH6640,850.0,52.0,Unknown,
2007,grdo,,8N510,1094.0,52.0,Unknown,
2007,grdo,,DKF37-31NS,1162.0,50.0,Unknown,
2007,grdo,,MH6639,958.0,53.0,Unknown,
2007,grdo,,845HO,892.0,53.0,Unknown,
2007,grdo,,8H 419 CL,1215.0,52.0,Unknown,
2007,grdo,,859HOCL,985.0,55.0,Unknown,
2007,grdo,,X4744 NS-SU,849.0,53.0,Unknown,
2007,grdo,,Blazer,1129.0,52.0,Unknown,
2007,grdo,,Barracuda,1079.0,53.0,Unknown,
2007,grdo,,Sierra,620.0,54.0,Unknown,
2007,grdo,,8N386CL,925.0,51.0,Unknown,
2007,grdo,,902NS,1154.0,53.0,Unknown,
2007,grdo,,584CL NS,1036.0,53.0,Unknown,
2007,grdo,,356NS,977.0,52.0,Unknown,
2007,grdo,,3080DMR,789.0,50.0,Unknown,
2007,grdo,,s672,1181.0,51.0,Unknown,
2007,grdo,,803DMR NS,933.0,49.0,Unknown,
2007,grdo,,64H41,1291.0,53.0,Unknown,
2007,grdo,,378DMR,865.0,52.0,Unknown,
2007,grdo,,IS4668,814.0,54.0,Unknown,
2007,grdo,,FX07111,1036.0,55.0,Unknown,
2007,grdo,,94N82,1036.0,53.0,Unknown,
2007,grdo,,94C38,1052.0,53.0,Unknown,
2007,grdo,,63M91,977.0,50.0,Unknown,
2007,grdo,,528CL NS,882.0,49.0,Unknown,
2007,grdo,,IS5880,815.0,52.0,Unknown,
2007,grdo,,DKF38-45NS,798.0,49.0,Unknown,
2007,grdo,,DKF34-80CL,1300.0,50.0,Unknown,
2007,grdo,,DKF34-33,901.0,50.0,Unknown,
2007,grdo,,564CL NS,1290.0,54.0,Unknown,
2007,grdo,,FX07555,925.0,52.0,Unknown,
2007,gric,,,1261.0,58.0,Unknown,
2007,gric,,,958.0,57.0,Unknown,
2007,gric,,,980.0,57.0,Unknown,
2007,gric,,,1197.0,59.0,Unknown,
2007,gric,,,1456.0,57.0,Unknown,
2007,gric,,,1292.0,55.0,Unknown,
2007,gric,,,1335.0,58.0,Unknown,
2007,gric,,,1243.0,58.0,Unknown,
2007,gric,,,1156.0,59.0,Unknown,
2007,gric,,,1063.0,58.0,Unknown,
2007,gric,,,1335.0,58.0,Unknown,
2007,gric,,,1028.0,56.0,Unknown,
2007,gric,,,1459.0,58.0,Unknown,
2007,gric,,,1099.0,58.0,Unknown,
2007,gric,,,1315.0,59.0,Unknown,
2007,gric,,,1478.0,58.0,Unknown,
2007,gric,,,1156.0,61.0,Unknown,
2007,grio,,4596HO,2267.0,58.0,Unknown,
2007,grio,,XF07NS75,1880.0,59.0,Unknown,
2007,grio,,645,2158.0,57.0,Unknown,
2007,grio,,TRX7442,1696.0,59.0,Unknown,
2007,grio,,584CL NS,2115.0,58.0,Unknown,
2007,grio,,DKF38-45NS,2313.0,57.0,Unknown,
2007,grio,,DKF34-80CL,2135.0,58.0,Unknown,
2007,grio,,DKF34-33,2445.0,57.0,Unknown,
2007,grio,,564CL NS,2406.0,57.0,Unknown,
2007,grio,,378DMR,2255.0,60.0,Unknown,
2007,grio,,660CL,1769.0,57.0,Unknown,
2007,grio,,528CL NS,2350.0,58.0,Unknown,
2007,grio,,356NS,2108.0,55.0,Unknown,
2007,grio,,3080DMR,2089.0,57.0,Unknown,
2007,grio,,s672,2167.0,57.0,Unknown,
2007,grio,,63M91,2066.0,57.0,Unknown,
2007,grio,,64H41,1997.0,58.0,Unknown,
2007,grio,,902NS,1906.0,57.0,Unknown,
2007,grio,,803DMR NS,2060.0,56.0,Unknown,
2007,grio,,IS5880,2128.0,56.0,Unknown,
2007,grio,,859HOCL,2233.0,56.0,Unknown,
2007,grio,,845HO,2159.0,57.0,Unknown,
2007,grio,,TRX7434HOCL,2027.0,55.0,Unknown,
2007,grio,,TRX7448,2333.0,56.0,Unknown,
2007,grio,,Sierra,2197.0,57.0,Unknown,
2007,grio,,AP 561NS,2369.0,57.0,Unknown,
2007,grio,,8N386CL,2099.0,55.0,Unknown,
2007,grio,,IS4668,2118.0,57.0,Unknown,
2007,grio,,FX07555,2065.0,57.0,Unknown,
2007,grio,,FX07111,1979.0,57.0,Unknown,
2007,grio,,94N82,2422.0,57.0,Unknown,
2007,grio,,94C38,1612.0,57.0,Unknown,
2007,grio,,DKF37-31NS,2291.0,56.0,Unknown,
2007,grio,,AP534NS/CL,2217.0,59.0,Unknown,
2007,grio,,TRX7447,1971.0,58.0,Unknown,
2007,grio,,MH6638,2187.0,57.0,Unknown,
2007,grio,,Blazer,2176.0,56.0,Unknown,
2007,grio,,MH6639,2143.0,57.0,Unknown,
2007,grio,,4420 NS,2127.0,58.0,Unknown,
2007,grio,,8N 337 DM,1993.0,56.0,Unknown,
2007,grio,,8N 453 DM,2388.0,56.0,Unknown,
2007,grio,,8H 419 CL,2019.0,58.0,Unknown,
2007,grio,,8H 449 DM,2406.0,57.0,Unknown,
2007,grio,,8N510,2118.0,58.0,Unknown,
2007,grio,,MH6640,1745.0,58.0,Unknown,
2007,rndo,,902NS,212.0,59.0,Unknown,
2007,rndo,,s678,260.0,60.0,Unknown,
2007,rndo,,TRX7448,296.0,59.0,Unknown,
2007,rndo,,s672,331.0,59.0,Unknown,
2007,rndo,,63M91,463.0,57.0,Unknown,
2007,rndo,,IS5880,347.0,56.0,Unknown,
2007,rndo,,64H41,281.0,58.0,Unknown,
2007,rndo,,IS4668,259.0,58.0,Unknown,
2007,rndo,,FX07555,290.0,58.0,Unknown,
2007,rndo,,FX07111,284.0,60.0,Unknown,
2007,rndo,,94N82,308.0,59.0,Unknown,
2007,rndo,,94C38,260.0,57.0,Unknown,
2007,thdo,,8N 337 DM,899.0,55.0,Unknown,
2007,thdo,,Sierra,1022.0,60.0,Unknown,
2007,thdo,,8N386CL,827.0,57.0,Unknown,
2007,thdo,,8N510,996.0,58.0,Unknown,
2007,thdo,,8H 449 DM,775.0,57.0,Unknown,
2007,thdo,,4596HO,911.0,57.0,Unknown,
2007,thdo,,8N 453 DM,856.0,58.0,Unknown,
2007,thdo,,XF07NS75,898.0,56.0,Unknown,
2007,thdo,,4420 NS,793.0,60.0,Unknown,
2007,thdo,,MH6639,730.0,57.0,Unknown,
2007,thdo,,MH6640,405.0,58.0,Unknown,
2007,thdo,,MH6638,656.0,57.0,Unknown,
2007,thdo,,DKF37-31NS,971.0,59.0,Unknown,
2007,thdo,,DKF38-45NS,854.0,57.0,Unknown,
2007,thdo,,8H 419 CL,695.0,59.0,Unknown,
2007,thdo,,Blazer,906.0,58.0,Unknown,
2007,thdo,,4651NS,779.0,59.0,Unknown,
2007,thdo,,X4744 NS-SU,844.0,60.0,Unknown,
2007,thdo,,Barracuda,1091.0,60.0,Unknown,
2007,thdo,,660CL,758.0,60.0,Unknown,
2007,thdo,,DKF34-80CL,704.0,57.0,Unknown,
2007,thdo,,DKF34-33,628.0,59.0,Unknown,
2007,thdo,,94N82,586.0,59.0,Unknown,
2007,thdo,,FX07111,765.0,59.0,Unknown,
2007,thdo,,s672,1093.0,61.0,Unknown,
2007,thdo,,378DMR,785.0,59.0,Unknown,
2007,thdo,,528CL NS,494.0,56.0,Unknown,
2007,thdo,,584CL NS,1186.0,59.0,Unknown,
2007,thdo,,94C38,814.0,58.0,Unknown,
2007,thdo,,3080DMR,616.0,57.0,Unknown,
2007,thdo,,803DMR NS,831.0,57.0,Unknown,
2007,thdo,,63M91,568.0,57.0,Unknown,
2007,thdo,,64H41,911.0,58.0,Unknown,
2007,thdo,,902NS,633.0,58.0,Unknown,
2007,thdo,,IS5880,653.0,58.0,Unknown,
2007,thdo,,IS4668,1159.0,59.0,Unknown,
2007,thdo,,FX07555,628.0,58.0,Unknown,
2007,thdo,,356NS,726.0,58.0,Unknown,
2007,thdo,,564CL NS,1224.0,60.0,Unknown,
2007,thic,,RRC2216,2385.0,58.0,Unknown,
2007,thic,,Panther,2248.0,55.0,Unknown,
2007,thic,,Panther DMR,1989.0,54.0,Unknown,
2007,thic,,Goliath RT,2148.0,58.0,Unknown,
2007,thic,,TRX7352C,2226.0,59.0,Unknown,
2007,thic,,767C,2309.0,57.0,Unknown,
2007,thic,,777C,2145.0,59.0,Unknown,
2007,thic,,D-9541,2159.0,58.0,Unknown,
2007,thic,,RRC2215,2204.0,58.0,Unknown,
2007,thic,,RH1121,2502.0,60.0,Unknown,
2007,thic,,D-9579,2279.0,58.0,Unknown,
2007,thic,,D-9569,2372.0,58.0,Unknown,
2007,thic,,RH316,2167.0,55.0,Unknown,
2007,thic,,07EXP01,1738.0,58.0,Unknown,
2007,thic,,RRC7015,2192.0,58.0,Unknown,
2007,thic,,06EXP02,1943.0,56.0,Unknown,
2007,thic,,F39018 CF,2254.0,55.0,Unknown,
2007,thic,,RH1122,2007.0,56.0,Unknown,
2007,thic,,D-9530,2107.0,57.0,Unknown,
